PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16
6.226018793238301,0.32026746170734827,-1.53398374600308,0.762751447051238,-3.0018341097003503,-2.1757548650409704,1.7865588266821768,-2.1464098196512817,-0.956089155225671,1.2777421844867414,-0.8489957786560098,1.8418631594833381,2.3465598571915427,-0.4643923633562746,0.6954043669683403,0.10659117493045035
-7.404310532480904,-1.7095097197778453,1.69887138316178,-1.362182847233221,0.743960414298336,-0.3335916938027639,0.1581804941857215,0.9565552110959377,-1.3620095834076817,-0.7663893263168833,-0.6723777530380499,0.06248439579942766,0.6657488462686145,0.026339756980198956,0.1114693778129685,0.3678442399059843
8.334150369899934,-1.469178756431953,1.9262992630167837,-0.4511882854587186,0.4369821488777105,-1.156432480695914,-0.09904875307120464,-0.9592882811923259,0.3604964702740956,0.409271919300563,-0.1254372181045878,-0.1430824220245971,-0.3829395399693024,-1.4674156856269052,-0.385012660070416,-0.5070038986274134
-5.430782524174091,-4.2352400402786365,-0.4899114529694405,1.1524680115087138,-1.022543135067674,1.4966639408895237,4.745721322202473,-1.6332301166348384,-0.6135201852038112,0.5581735865494317,1.4616736151256782,-0.883987287437271,0.01058577343434039,-1.7456012516613897,-0.4657964028040883,-0.6037312988725899
1.183156601659383,-0.9378969596959815,-0.5972085829308358,0.663015351765751,2.1581908995477663,1.174516051042845,1.4459884800904146,0.7923457271216696,0.3718067356019527,-0.5411556548649358,0.0009870364727263131,-0.645306456721809,0.511174736661362,-0.12645133752171606,-0.0672044684992974,0.32335893151915823
8.315640000310426,-4.525061633248338,0.7221666071405537,-2.0183879610906286,-0.06142400738428444,-1.342196768232222,0.8523704840054345,-0.9041377260889208,0.3087634954091353,0.39882902458195624,-0.6338486620021784,0.7235153138417608,-0.26693746957264824,-0.6064939478870458,0.5822171586419608,-0.13974398462960722
16.83522980063679,-0.7736184907543551,1.858791075239869,0.9605564482884392,-1.8556404307000383,-0.6038098636967838,-0.3404518338407525,-0.6819249389442312,-0.46273796259577316,0.16073595597709633,-0.8010272493160551,-0.4369229496061489,0.8460523582307182,0.705532939234675,-0.2961037210670008,-0.018155536880587353
15.679943756003375,-2.0856897421028027,1.2422145225075367,0.00210339925221531,2.89108924055854,0.2561286157602079,0.3653977406486191,0.42497615312025283,0.48084511260540863,-1.0383613794912763,-0.12459952741714572,0.2806603715073169,-0.30004204361296777,0.24324581945924595,-0.4318338694159205,-0.04001252705663544
-6.81345651768168,-0.2982729273343136,-0.6743426997303736,3.022135557586327,1.1101204243791192,-2.573033745577239,0.7759448052017373,-1.817667280613689,-0.49019507306186005,-0.6006865135239408,0.09764739424784874,-0.464108420698228,0.01578059094047113,-0.1293255052384053,0.7269833279281538,0.11060800057765015
7.9544925204110575,-0.102350927872668,0.18553328793946688,-2.5200367323214476,-1.9994593323742478,0.28611266749818465,0.15434469204940485,-0.11808172320937776,0.19685676845924527,0.21730591345465874,-0.4911578110406086,0.25282208001042783,-0.6648380891861644,0.5103849771158149,-0.02091204665574306,1.261063336528459
-6.530330904838025,4.104757329575487,-0.5835426973850619,-5.1543252642779445,1.0328456150792946,-2.5317384131420906,-0.7153652788961825,0.05855049350473651,-1.0617786281444557,-0.637351181485929,1.7581616737625874,-0.10197677496947583,0.2987744080916735,0.46305155568609524,-0.10042614852654608,-0.0236080796849735
-10.086688269542774,3.5275680444684,-4.736305518569063,-1.3787880798896615,-0.5788411010167075,-1.6726594992181294,-0.35483759801502207,-0.7278377114756549,-0.3635933333608272,1.8141712752641095,0.3237301020926947,-0.20957144079340714,0.09787660203660298,-0.3501759429211915,-0.24431880194951683,0.1848348164177325
-1.8049503350381673,1.3376491129596173,2.6229457234708313,-2.7430331717001453,0.19010368247447484,1.9160271937150903,0.06567503946323514,-1.156852527980896,0.04128730396458846,0.17807381661146127,2.410022205716519,1.1673134143179824,0.8623997486272836,0.0885155248044402,0.03732398427948325,0.36830583606896655
-10.476628902709283,0.8809197953868977,-2.0791960223899184,-1.7790826257963142,-0.7649757153386201,-1.0410266376969446,-1.729844568189411,-0.03134298629595189,-0.32578835834493924,-1.2124027223161682,0.07501728730329982,-0.17957273412864427,-0.0527533265053326,-0.5846788685411519,-0.18529152178489294,-0.40429568154961226
0.676801071090384,1.4338406716141543,-1.9486332114783151,-2.854477912325714,1.0490778534764702,-1.413342382839288,-0.0627612433107948,0.6895252658182577,-1.0821360955381454,-1.2918901941009346,0.8888271798016978,-0.14964386532043736,-0.06923618025284473,0.185310111868548,0.3291651103139596,0.24768794903347163
-4.076453322727869,4.08662905021081,-2.2044592937040823,0.4429102139300678,2.0337755109712847,-2.5460168226605435,-0.3578659616698794,-0.4410650795646866,0.43382984760966325,0.9255172714297462,0.5379097297804895,-1.035614325860161,0.23902613488180194,-0.2765683968155307,-0.1444578402799721,0.5423398404692914
6.772387063031222,-2.6839859831686987,1.1432721110487556,0.40244859632544394,1.5706237764740238,-0.25991743090668673,1.196315978241017,-0.3666818049884659,0.12922807085866372,-0.3679689658021897,-0.1408140346616032,-0.19528383361105384,-0.4943285192986109,-0.3635745190023205,0.2336570325330205,-0.2987144114488761
2.9325106045797296,6.7424443750527105,3.859701144724526,-1.600555528721439,1.0397415911608199,0.2091774403714779,-0.6949975399697673,-1.812061053413752,0.8423656027042166,0.21545416098148826,0.1834308724097567,1.1957325145495994,0.16581687340094198,0.2850963283538349,-0.4961206154649378,-0.20585649571066916
-14.00509435827246,0.7560217186362982,-1.1225857654501015,-3.3401522348868884,-1.707001123691227,-0.6860291032037779,0.7976514383608697,0.643803583497784,-0.12455290772284758,-0.005339536756348018,-0.5905978180827189,-0.43778656974476293,0.057754360095207735,-0.4488178487814486,-0.7063592052746746,-0.8263449871518614
-11.748714913106971,-0.15532761131558637,0.48669015349117634,0.07792784896083779,-0.6114257373950965,0.9418745165290743,-1.739568806729737,-0.8176818910658011,-0.7224296324214085,0.6187550574068487,0.9953662737785087,-0.3080490288989952,0.2826076292007692,0.24987245397692026,-1.3627659194886639,-0.3870404760232218
-3.0247865020976374,-0.48678017479684327,-2.40923936491335,0.49110563720164324,-1.622187481227794,0.9357504411267521,-0.8355900540394252,-1.1459753396587011,-0.6439519363462172,-0.6543070083968396,0.668300757177079,-0.20261936034088227,-0.4553449944560423,-0.48463378668763674,0.5473789706379328,0.05580487868216742
-4.488519317880045,3.371823665839106,0.8533495714696621,5.157468153751232,0.40012451398909055,-0.5133483366999378,-0.16937084151335913,-0.8547339110736641,-0.3582118952942691,-0.7056730117258737,-0.5335386119740357,0.20784723481706735,-0.18149559790084435,-0.00918377786100033,-0.25989882740298964,-0.4197132352805395
-0.9103542449686198,0.9491237234506703,-2.514934750156061,-0.7936580491820979,1.520288943447638,-0.7731760967541527,-0.053239754028646,0.9460924335118451,-0.034612245834337446,0.6007160223173617,0.10545775895638845,-0.392693995539573,0.47986180084818214,-0.18988612717367231,0.009303577841043548,0.4516566513952319
-0.3958459757073168,4.78141178357687,3.896784739677761,-0.09155125358415717,-3.2119105184971435,-1.633485993045777,2.0849450640068197,3.8304104375428083,0.6891799745196504,-0.4352236066439251,1.077601930257921,0.10984615087356353,-0.5070580369829403,-0.4414848624068627,-0.24244986272365426,0.27919328965869294
-9.88422052897915,0.6651646393464071,5.920514459321778,-0.5561944682041283,1.8639856245910267,-1.408063197253639,1.071044921031752,-0.21187670587371693,0.39567389342010917,0.07808205393172025,-1.445763371904929,-0.3386673603715743,0.17359770873137426,1.1999583271906622,-0.14785841870259742,-0.08323156424863881
13.724330050934313,-2.0743995242968456,-1.4193684631436858,2.4400028148138997,0.5143459204120433,-1.0805464884930922,-0.07283381945710343,0.4109342760107804,1.4756619264261306,-0.20314914640954762,0.1518130423413167,0.0025811322835811445,0.00020162161468628703,-0.10206222480767288,0.05997539068957236,-0.3984250046193327
11.598828764479116,-0.4010045956801349,-2.5233002087895358,2.9418991570300426,0.8527425486118465,-0.5466474414253608,-0.2620111559798526,0.2795248359087825,1.3374979495763117,0.08999371196159367,0.2553611158259707,0.23110416847917448,0.5031101045966623,0.039236038128502355,-0.2741339558190864,-0.22291036972820621
-6.2247789698422435,1.9651865105022128,-2.7490796296671114,-1.1719747052303262,0.8738387904761432,-1.981082764584936,-0.44072949159212865,0.32213080796916765,0.040968620285972174,0.7497616467283352,-0.144516011847316,-0.6694360191663266,0.22283397215028244,-0.3970870753009701,-0.17818291654994872,0.2548757828541235
13.778501235792207,1.9602580488071157,2.4217146215674967,-0.5797016404441705,1.0598139641473479,1.4963689900178743,0.5477899023479958,1.2285910846549524,-1.0499421514611953,0.27420500301230183,0.32746317377968814,-0.20040524002962815,-0.18749633521173786,0.2602279662794357,0.07448290678942449,0.783629775070202
11.531571979621532,-1.0172788861864284,-3.977437201055717,2.1516302832870844,-0.6872978354044041,-0.9241442478048104,-0.04566398811280892,0.7128087536638972,1.6445339988932395,0.20053715190992394,0.6539947696607072,0.0284995418277747,-0.20027673208149477,-0.09625864608630585,0.3072448302247911,-0.4057900076226471
12.263752258361173,4.167655812600694,1.7648595185183111,0.26128769403580865,0.41866015135869544,1.6179025759695516,0.7919909904762005,0.41224988803542,-0.9733949448534565,0.23948765292749147,0.35627452142866267,0.17053957084876226,-0.30010103172579217,0.3098842559172621,-0.08042957869287126,0.6416556747328996
7.051106961201573,4.111779412578698,0.9094429030143115,1.1595109477400478,0.3749648753745704,-0.5480571025566938,-1.515852947143905,0.2025221709988001,-0.4100627704950385,-0.2619058691054026,-0.023739697832189044,-0.6757707965940382,0.3000275461687437,-0.4027614730697535,-0.07235125668309017,-0.19766459201682557
10.538888990932378,4.0461011622630645,1.6106532965912388,0.04460367134910004,-0.8606024824520293,-1.1894515905489325,-1.1990048423172268,-0.06833443795840322,-0.6117241299274009,0.07922422909922933,0.07269569649243507,-0.6177442415296741,0.14930950060263087,-0.586021902206404,0.19111179825894076,-0.19281514715490392
-8.275252102907427,1.5905615825977149,-2.924846100993247,0.4493829057731815,1.0051567746733678,-3.544720606740895,-1.0157082962414652,-0.8428176451765763,0.6449805569043475,0.4845196572197329,-0.3709034090300182,-0.2982082704681527,0.022895355179520738,-0.07697240234854141,0.18627863403865674,0.41325060725654583
